street_name,price,area,air_conditioning,fridge,washing_machine,mezzanine,kitchen,wardrobe,bed,balcony,elevator,free_time,parking,district,month,latitude,longitude,dist_to_q1_km,district_median_price,is_hot_street,amenity_ratio
Hoàng Sa,5.5,30.0,1,0,1,0,1,0,1,0,0,0,0,Quận 3,4,10.7788914,106.6869967,1.4331987175457273,4.5,0,0.36363636363636365
Xô Viết Nghệ Tĩnh,5.0,32.0,1,1,1,0,1,1,1,0,0,1,0,Quận Bình Thạnh,2,10.812271,106.7040393,4.128798019662786,4.8,0,0.6363636363636364
Đặng Thuỳ Trâm,5.4,35.0,0,0,0,0,0,0,0,0,0,0,0,Quận Bình Thạnh,4,10.812271,106.7040393,4.128798019662786,4.8,0,0.0
Đỗ Xuân Hợp,3.3,28.0,1,0,0,0,1,0,0,0,0,1,0,Quận 9,4,10.8441928,106.7791529,11.574703424951835,3.3,0,0.2727272727272727
Số 11,0.9,12.0,0,0,0,0,0,0,0,0,0,1,0,Huyện Củ Chi,4,11.0967072,106.5097461,13.961071149624273,1.0,0,0.09090909090909091
Số 9,2.0,12.0,0,0,0,0,0,0,0,0,0,0,0,Quận 6,4,10.7458901,106.6391994,7.371171471389253,3.6,0,0.0
Nguyễn Văn Mai,1.9,30.0,1,1,1,0,1,0,1,0,0,1,0,Quận 3,4,10.7788914,106.6869967,1.4331987175457273,4.5,0,0.5454545454545454
Nguyễn Kiệm,1.6,30.0,1,0,0,0,0,0,0,0,0,1,0,Quận Gò Vấp,4,10.8352617,106.6740588,7.218946055948861,3.6,0,0.18181818181818182
Số 11,3.3,20.0,1,0,0,1,0,0,0,0,0,1,1,Thủ Đức,4,10.8510238,106.7548953,10.35199028747128,3.0,0,0.36363636363636365
Số 9,3.3,16.0,1,0,0,0,1,0,0,0,1,1,0,Thủ Đức,4,10.8510238,106.7548953,10.35199028747128,3.0,0,0.36363636363636365
Số 11,3.1,20.0,1,0,0,1,0,0,0,0,0,1,0,Thủ Đức,4,10.8510238,106.7548953,10.35199028747128,3.0,0,0.2727272727272727
Số,3.5,20.0,1,0,0,0,1,0,0,0,0,0,0,Thủ Đức,4,10.8510238,106.7548953,10.35199028747128,3.0,0,0.18181818181818182
Trường Chinh,2.7,30.0,1,1,0,0,0,0,0,0,0,0,0,Quận Tân Bình,4,10.8030931,106.6523519,6.012418782951292,4.0,0,0.18181818181818182
Nguyễn Hữu Cảnh,4.9,28.0,0,0,1,0,0,0,0,0,0,0,0,Quận Bình Thạnh,4,10.812271,106.7040393,4.128798019662786,4.8,0,0.09090909090909091
Hà Huy Giáp,3.2,25.0,1,0,1,0,1,0,0,1,0,1,0,Quận 12,4,10.8612653,106.6642083,10.30222218105053,3.0,0,0.45454545454545453
Tô Ký,3.4,30.0,1,0,1,0,0,0,0,1,0,1,1,Quận 12,4,10.8612653,106.6642083,10.30222218105053,3.0,0,0.45454545454545453
Bình Lợi Phưường 13,3.5,22.0,1,0,0,0,0,1,0,0,0,1,0,Quận Bình Thạnh,4,10.812271,106.7040393,4.128798019662786,4.8,0,0.2727272727272727
Nguyễn Văn Huyên,2.3,16.0,0,0,0,1,1,0,0,0,0,1,1,Quận Tân Phú,4,10.7918681,106.6277515,8.06170727164738,3.6,0,0.36363636363636365
Tân Hòa Đông,2.8,28.0,0,0,0,0,0,0,0,0,0,0,0,Quận Bình Tân,4,10.7704159,106.5995401,10.946786715251639,3.0,0,0.0
Số,2.9,29.0,0,0,0,0,0,0,0,0,0,0,0,Quận 6,4,10.7458901,106.6391994,7.371171471389253,3.6,0,0.0
Huỳnh Tấn Phát,3.2,17.0,1,0,0,0,1,0,0,0,0,0,0,Quận 7,4,10.7375669,106.7296597,5.3345166839116684,4.0,0,0.18181818181818182
Nguyễn Thị Thập,5.5,40.0,1,0,0,0,1,0,0,1,0,0,0,Quận 7,4,10.7375669,106.7296597,5.3345166839116684,4.0,0,0.2727272727272727
Bình Trị Đông,3.7,25.0,0,0,0,0,0,0,0,1,0,1,0,Quận Bình Tân,4,10.7704159,106.5995401,10.946786715251639,3.0,1,0.18181818181818182
Vũ Tùng,5.9,30.0,1,0,0,0,0,0,0,0,1,1,0,Quận Bình Thạnh,4,10.812271,106.7040393,4.128798019662786,4.8,0,0.2727272727272727
Số 1,2.3,15.0,0,0,1,0,1,0,0,0,0,0,0,Quận Gò Vấp,4,10.8352617,106.6740588,7.218946055948861,3.6,0,0.18181818181818182
D5,3.2,20.0,1,1,1,0,0,0,1,0,0,0,0,Quận Bình Thạnh,4,10.812271,106.7040393,4.128798019662786,4.8,0,0.36363636363636365
Nguyễn Văn Lượng,2.4,20.0,1,0,0,0,0,0,0,0,0,0,0,Quận Gò Vấp,4,10.8352617,106.6740588,7.218946055948861,3.6,0,0.09090909090909091
Điện Biên Phủ,7.5,40.0,1,1,1,0,1,0,1,1,0,0,0,Quận Bình Thạnh,4,10.812271,106.7040393,4.128798019662786,4.8,0,0.5454545454545454
Nguyễn Thái Sơn,3.5,27.0,1,0,0,0,0,0,0,1,0,1,0,Quận Gò Vấp,4,10.8352617,106.6740588,7.218946055948861,3.6,0,0.2727272727272727
Dương Thị Mười,3.3,30.0,1,0,1,0,1,1,1,0,1,0,1,Quận 12,4,10.8612653,106.6642083,10.30222218105053,3.0,0,0.6363636363636364
Cách Mạng Tháng Tám,3.9,22.0,1,1,0,0,0,1,1,1,0,0,0,Quận 10,4,10.7725282,106.6682021,3.4472229926353735,4.5,0,0.45454545454545453
Trần Não,3.6,18.0,0,0,0,0,1,0,0,0,0,1,0,Quận 2,4,10.7912168,106.7619557,7.032141129098322,4.2,1,0.18181818181818182
Ql50,3.2,18.0,0,0,0,1,1,0,0,0,0,0,0,Huyện Bình Chánh,4,10.6950833,106.5909297,13.961071149624273,3.5,0,0.18181818181818182
Số 212,1.5,12.0,0,0,0,0,0,0,0,0,0,1,0,Quận 9,4,10.8441928,106.7791529,11.574703424951835,3.3,0,0.09090909090909091
Số 11,2.6,20.0,1,0,0,0,1,0,0,0,0,1,0,Thủ Đức,4,10.8510238,106.7548953,10.35199028747128,3.0,0,0.2727272727272727
Nguyễn Thị Tư,3.5,30.0,1,1,1,0,1,0,1,1,0,1,0,Quận 9,4,10.8441928,106.7791529,11.574703424951835,3.3,0,0.6363636363636364
Nơ Trang Long,3.8,15.0,1,0,1,0,1,1,1,0,0,1,0,Quận Bình Thạnh,4,10.812271,106.7040393,4.128798019662786,4.8,0,0.5454545454545454
Số,5.0,30.0,1,0,1,0,0,1,0,1,1,0,0,Quận 7,4,10.7375669,106.7296597,5.3345166839116684,4.0,0,0.45454545454545453
Số 38,2.5,25.0,0,0,0,0,0,0,0,0,0,0,0,Quận 2,4,10.7912168,106.7619557,7.032141129098322,4.2,0,0.0
Bàu Cát 1,3.5,25.0,1,0,0,0,0,0,0,0,0,0,0,Quận Tân Bình,4,10.8030931,106.6523519,6.012418782951292,4.0,0,0.09090909090909091
Nam Kỳ Khởi Nghĩa,3.3,15.0,1,0,0,0,1,0,0,0,0,1,0,Quận 3,4,10.7788914,106.6869967,1.4331987175457273,4.5,0,0.2727272727272727
Nguyễn Thái Sơn,2.0,15.0,1,0,0,0,0,0,0,0,0,1,0,Quận Gò Vấp,4,10.8352617,106.6740588,7.218946055948861,3.6,0,0.18181818181818182
Huỳnh Văn Bánh,3.5,30.0,0,0,0,0,1,0,0,0,0,0,0,Quận Phú Nhuận,4,10.8010601,106.6798946,3.5762603391364025,4.5,0,0.09090909090909091
Tạ Quang Bửu,5.0,20.0,1,1,1,0,1,0,1,0,0,0,0,Quận 8,4,10.7211158,106.6292079,9.777699913085529,3.8,0,0.45454545454545453
Bùi Tư Toàn,3.0,40.0,0,0,0,0,1,0,1,1,0,0,0,Quận Bình Tân,4,10.7704159,106.5995401,10.946786715251639,3.0,0,0.2727272727272727
Nguyễn Xí,6.0,28.0,1,0,1,0,1,0,1,1,0,0,0,Quận Bình Thạnh,4,10.812271,106.7040393,4.128798019662786,4.8,0,0.45454545454545453
Đưường,2.7,30.0,0,0,0,0,0,0,0,0,0,0,0,Quận Bình Tân,4,10.7704159,106.5995401,10.946786715251639,3.0,0,0.0
Đặng Tiến Đông,4.3,22.0,1,1,0,0,1,0,0,0,0,1,0,Quận 2,4,10.7912168,106.7619557,7.032141129098322,4.2,0,0.36363636363636365
Trần Não,4.0,35.0,0,0,0,0,0,0,0,1,0,0,1,Quận 2,4,10.7912168,106.7619557,7.032141129098322,4.2,1,0.18181818181818182
Tôn Thất Thuyết,5.5,25.0,0,0,0,0,1,1,1,0,0,0,0,Quận 4,4,10.7607538,106.7070798,1.8202310306755016,3.5,1,0.2727272727272727
Tô Hiến Thành,0.8,42.0,0,0,0,0,1,0,1,0,1,0,0,Quận 10,4,10.7725282,106.6682021,3.4472229926353735,4.5,0,0.2727272727272727
Trường Chinh,2.9,25.0,1,0,1,0,0,0,0,0,1,1,1,Quận Tân Bình,4,10.8030931,106.6523519,6.012418782951292,4.0,0,0.45454545454545453
Võ Duy Ninh,4.0,15.0,1,0,0,0,0,0,0,0,1,0,0,Quận Bình Thạnh,4,10.812271,106.7040393,4.128798019662786,4.8,0,0.18181818181818182
111 Đưường Phạm Văn Chiêu,3.8,25.0,0,0,0,0,0,0,0,0,0,0,0,Quận Gò Vấp,4,10.8352617,106.6740588,7.218946055948861,3.6,0,0.0
Phạm Ngũ Lão,6.0,30.0,1,0,0,0,0,0,0,0,0,0,0,Quận 1,4,10.7753939,106.6996249,0.0,5.0,0,0.09090909090909091
Đất Thánh,4.2,20.0,0,0,1,0,0,0,0,0,1,0,1,Quận Tân Bình,4,10.8030931,106.6523519,6.012418782951292,4.0,0,0.2727272727272727
Đất Thánh,5.3,25.0,1,1,0,0,1,0,0,0,0,0,1,Quận Tân Bình,4,10.8030931,106.6523519,6.012418782951292,4.0,0,0.36363636363636365
Núi Thành,3.5,18.0,0,0,0,0,0,0,0,0,1,1,0,Quận Tân Bình,4,10.8030931,106.6523519,6.012418782951292,4.0,0,0.18181818181818182
Trần Xuân Soạn,4.0,25.0,0,0,0,0,0,0,0,0,1,0,0,Quận 7,4,10.7375669,106.7296597,5.3345166839116684,4.0,0,0.09090909090909091
Hòa Hưng,1.5,10.0,0,0,0,0,1,0,0,0,0,0,0,Quận 10,4,10.7725282,106.6682021,3.4472229926353735,4.5,0,0.09090909090909091
Ngô Thị Thu Minh,3.3,20.0,0,0,1,0,1,0,0,0,0,1,0,Quận Tân Bình,4,10.8030931,106.6523519,6.012418782951292,4.0,0,0.2727272727272727
Lý Thưường Kiệt,5.0,26.0,1,0,0,1,0,0,0,0,1,1,0,Quận 11,4,10.7656343,106.647607,5.784932577661899,3.5,0,0.36363636363636365
Khuông Việt,3.7,27.0,1,0,1,1,0,0,0,0,0,1,1,Quận Tân Phú,4,10.7918681,106.6277515,8.06170727164738,3.6,0,0.45454545454545453
Tân Thới Nhất 8,2.4,20.0,1,0,0,0,1,0,0,1,0,0,0,Quận 12,3,10.8612653,106.6642083,10.30222218105053,3.0,0,0.2727272727272727
Dương Văn Dương,3.5,25.0,1,0,0,1,0,0,0,0,0,1,0,Quận Tân Phú,4,10.7918681,106.6277515,8.06170727164738,3.6,0,0.2727272727272727
Lê Văn Sỹ,4.5,25.0,1,0,0,0,0,0,0,0,1,1,1,Quận 3,4,10.7788914,106.6869967,1.4331987175457273,4.5,0,0.36363636363636365
Quang Trung,4.0,25.0,1,1,0,0,0,1,0,1,0,0,0,Quận Gò Vấp,4,10.8352617,106.6740588,7.218946055948861,3.6,0,0.36363636363636365
Vườn Lài,3.8,30.0,1,1,1,0,0,0,0,0,1,1,0,Quận Tân Phú,4,10.7918681,106.6277515,8.06170727164738,3.6,0,0.45454545454545453
Hương Lộ,3.0,25.0,0,0,0,1,0,0,0,0,1,1,0,Quận Bình Tân,4,10.7704159,106.5995401,10.946786715251639,3.0,0,0.2727272727272727
Lê Văn Quới,3.3,25.0,0,0,0,0,0,0,0,0,1,1,0,Quận Bình Tân,4,10.7704159,106.5995401,10.946786715251639,3.0,0,0.18181818181818182
Nguyễn Gia Trí,5.8,30.0,0,0,0,0,1,0,0,0,0,0,0,Quận Bình Thạnh,4,10.812271,106.7040393,4.128798019662786,4.8,0,0.09090909090909091
Điện Biên Phủ,4.5,25.0,1,1,0,0,1,1,1,1,0,1,0,Quận Bình Thạnh,4,10.812271,106.7040393,4.128798019662786,4.8,0,0.6363636363636364
Dương Quảng Hàm,2.5,25.0,1,0,0,0,0,0,0,0,0,0,0,Quận Gò Vấp,4,10.8352617,106.6740588,7.218946055948861,3.6,0,0.09090909090909091
Xô Viết Nghệ Tĩnh,5.0,40.0,0,0,0,0,0,0,0,0,1,0,0,Quận Bình Thạnh,4,10.812271,106.7040393,4.128798019662786,4.8,0,0.09090909090909091
Nguyễn Thị Minh Khai,5.3,30.0,0,0,0,0,0,0,0,0,0,0,0,Quận 1,4,10.7753939,106.6996249,0.0,5.0,0,0.0
Linh Đông,5.5,30.0,1,1,1,0,1,0,1,1,0,0,0,Thủ Đức,4,10.8510238,106.7548953,10.35199028747128,3.0,1,0.5454545454545454
Phan Huy Ích,2.9,20.0,0,0,1,0,1,0,0,0,0,0,0,Quận Gò Vấp,4,10.8352617,106.6740588,7.218946055948861,3.6,0,0.18181818181818182
An Phú Đông 12,3.8,30.0,1,0,0,0,0,0,0,1,0,1,0,Quận 12,4,10.8612653,106.6642083,10.30222218105053,3.0,0,0.2727272727272727
Hoàng Hoa Thám,3.5,18.0,1,0,1,1,1,0,0,0,0,1,0,Quận Bình Thạnh,4,10.812271,106.7040393,4.128798019662786,4.8,0,0.45454545454545453
Phưường,3.3,20.0,1,0,0,0,1,0,0,0,0,0,0,Quận Bình Thạnh,4,10.812271,106.7040393,4.128798019662786,4.8,0,0.18181818181818182
Điện Biên Phủ,4.3,30.0,0,1,1,0,1,1,0,1,0,0,0,Quận Bình Thạnh,4,10.812271,106.7040393,4.128798019662786,4.8,0,0.45454545454545453
Trần Huy Liệu,2.7,26.0,1,0,0,0,0,0,0,0,0,0,0,Quận Phú Nhuận,4,10.8010601,106.6798946,3.5762603391364025,4.5,0,0.09090909090909091
Nơ Trang Long,6.0,30.0,0,0,0,0,0,0,0,0,0,1,0,Quận Bình Thạnh,4,10.812271,106.7040393,4.128798019662786,4.8,0,0.09090909090909091
Nguyễn Ảnh Thủ,4.0,30.0,0,0,0,0,0,0,0,1,1,1,1,Quận 12,4,10.8612653,106.6642083,10.30222218105053,3.0,0,0.36363636363636365
Cao Thắng,3.7,20.0,0,0,0,0,1,0,0,0,0,0,0,Quận 10,4,10.7725282,106.6682021,3.4472229926353735,4.5,0,0.09090909090909091
Bạch Đằng,5.5,30.0,0,0,0,0,0,0,0,0,1,1,0,Quận Tân Bình,4,10.8030931,106.6523519,6.012418782951292,4.0,0,0.18181818181818182
C7b/ Đưường Phạm Hùng,2.0,15.0,1,0,0,0,0,0,0,0,0,0,0,Quận 8,4,10.7211158,106.6292079,9.777699913085529,3.8,0,0.09090909090909091
Út Tịch,2.8,15.0,1,0,0,0,0,0,1,0,0,1,0,Quận Tân Bình,4,10.8030931,106.6523519,6.012418782951292,4.0,0,0.2727272727272727
Lê Văn Thọ,4.8,40.0,1,1,1,0,1,1,0,0,0,1,0,Quận Gò Vấp,4,10.8352617,106.6740588,7.218946055948861,3.6,0,0.5454545454545454
Số 2 Đưường Lý Phục Man,3.0,18.0,0,0,1,0,1,0,0,0,1,1,0,Quận 7,4,10.7375669,106.7296597,5.3345166839116684,4.0,0,0.36363636363636365
Số 6,3.5,22.0,0,0,0,0,1,0,0,0,0,1,0,Quận 7,4,10.7375669,106.7296597,5.3345166839116684,4.0,0,0.18181818181818182
Số 79,4.2,25.0,1,0,0,0,1,1,1,1,1,1,0,Quận 7,4,10.7375669,106.7296597,5.3345166839116684,4.0,0,0.6363636363636364
Kha Vạn Cân,3.6,22.0,1,0,0,0,0,0,0,0,1,1,0,Thủ Đức,4,10.8510238,106.7548953,10.35199028747128,3.0,1,0.2727272727272727
Cây Keo,3.2,22.0,0,0,0,0,0,0,0,0,0,1,0,Thủ Đức,4,10.8510238,106.7548953,10.35199028747128,3.0,0,0.09090909090909091
Dương Đình Hội,4.0,22.0,0,0,0,0,0,0,0,0,0,1,0,Quận 9,4,10.8441928,106.7791529,11.574703424951835,3.3,0,0.09090909090909091
Lò Lu,3.2,20.0,1,0,0,1,1,0,0,0,1,1,1,Quận 9,4,10.8441928,106.7791529,11.574703424951835,3.3,0,0.5454545454545454
Số 6,2.8,30.0,0,0,0,0,0,0,0,1,0,0,0,Huyện Bình Chánh,3,10.6950833,106.5909297,13.961071149624273,3.5,0,0.09090909090909091
Phạm Văn Chiêu,3.5,20.0,0,0,0,0,0,0,0,0,0,0,0,Quận Gò Vấp,4,10.8352617,106.6740588,7.218946055948861,3.6,0,0.0
Điện Biên Phủ,5.0,40.0,1,1,1,0,1,0,1,0,0,0,0,Quận Bình Thạnh,4,10.812271,106.7040393,4.128798019662786,4.8,0,0.45454545454545453
Quang Trung,4.5,20.0,1,1,0,0,0,1,0,1,0,0,0,Quận Gò Vấp,4,10.8352617,106.6740588,7.218946055948861,3.6,0,0.36363636363636365
Nguyễn Biểu,1.5,35.0,1,1,1,0,1,0,0,0,0,0,0,Quận 5,4,10.7558252,106.6683021,4.054910944499208,3.8,0,0.36363636363636365
Dương Quảng Hàm,3.8,25.0,1,1,1,0,1,1,1,0,1,0,0,Quận Gò Vấp,3,10.8352617,106.6740588,7.218946055948861,3.6,0,0.6363636363636364
Trần Văn Quang,2.3,12.0,1,0,0,0,0,0,0,0,0,0,1,Quận Tân Bình,4,10.8030931,106.6523519,6.012418782951292,4.0,0,0.18181818181818182
Trần Thị Nghĩ,1.4,35.0,1,0,0,0,0,0,0,0,0,0,0,Quận Gò Vấp,4,10.8352617,106.6740588,7.218946055948861,3.6,0,0.09090909090909091
Nguyễn Đình Khơi,6.0,42.0,0,0,0,1,0,0,0,0,1,0,0,Quận Tân Bình,4,10.8030931,106.6523519,6.012418782951292,4.0,0,0.18181818181818182
Nguyễn Duy Trinh,4.5,25.0,1,1,0,0,1,0,1,1,0,1,0,Quận 2,4,10.7912168,106.7619557,7.032141129098322,4.2,0,0.5454545454545454
Trương Văn Bang,5.8,29.0,1,1,0,0,1,0,1,1,0,1,0,Quận 2,4,10.7912168,106.7619557,7.032141129098322,4.2,0,0.5454545454545454
Thống Nhất,2.6,20.0,0,0,0,0,1,0,0,0,0,0,0,Quận Gò Vấp,4,10.8352617,106.6740588,7.218946055948861,3.6,0,0.09090909090909091
Số 8,3.0,32.0,0,0,0,0,0,0,0,0,0,1,0,Quận Gò Vấp,4,10.8352617,106.6740588,7.218946055948861,3.6,0,0.09090909090909091
Nguyễn Thị Nhỏ,4.8,30.0,0,0,0,0,0,0,0,1,0,0,0,Quận 11,3,10.7656343,106.647607,5.784932577661899,3.5,0,0.09090909090909091
Bàu Cát,4.6,30.0,1,0,0,0,0,0,0,0,1,1,0,Quận Tân Bình,3,10.8030931,106.6523519,6.012418782951292,4.0,0,0.2727272727272727
Lê Văn Sỹ,4.0,20.0,0,0,0,0,1,0,0,0,0,1,0,Quận Tân Bình,4,10.8030931,106.6523519,6.012418782951292,4.0,0,0.18181818181818182
Ni Sư Huỳnh Liên,6.0,35.0,1,1,0,0,1,1,1,0,1,0,0,Quận Tân Bình,4,10.8030931,106.6523519,6.012418782951292,4.0,1,0.5454545454545454
Bạch Đằng,4.0,28.0,1,1,1,0,0,0,1,1,0,0,0,Quận Bình Thạnh,4,10.812271,106.7040393,4.128798019662786,4.8,0,0.45454545454545453
D5,1.2,10.0,1,1,0,0,1,0,1,0,0,1,0,Quận Bình Thạnh,4,10.812271,106.7040393,4.128798019662786,4.8,0,0.45454545454545453
Nguyễn Du,6.5,35.0,1,0,0,0,0,0,0,0,1,1,0,Quận 1,4,10.7753939,106.6996249,0.0,5.0,0,0.2727272727272727
Lạc Long Quân,5.5,35.0,0,0,0,0,0,0,0,1,0,1,1,Quận Tân Bình,4,10.8030931,106.6523519,6.012418782951292,4.0,0,0.2727272727272727
Thạnh Lộc 26,4.0,15.0,1,1,0,0,1,1,1,1,0,1,0,Quận 12,4,10.8612653,106.6642083,10.30222218105053,3.0,0,0.6363636363636364
Nguyễn Duy Trinh,4.2,28.0,0,0,1,0,0,0,0,1,0,0,0,Quận 2,4,10.7912168,106.7619557,7.032141129098322,4.2,0,0.18181818181818182
Huỳnh Thiên Lộc,23.0,20.0,1,0,0,0,0,0,0,0,0,0,0,Quận Tân Phú,4,10.7918681,106.6277515,8.06170727164738,3.6,0,0.09090909090909091
Phùng Tá Chu,2.8,30.0,1,0,0,0,1,0,1,1,0,0,0,Quận Bình Tân,4,10.7704159,106.5995401,10.946786715251639,3.0,0,0.36363636363636365
Lê Đình Cẩn,1.8,30.0,1,1,0,0,1,1,1,0,0,0,0,Quận Bình Tân,4,10.7704159,106.5995401,10.946786715251639,3.0,0,0.45454545454545453
Nơ Trang Long,4.8,15.0,1,1,1,0,1,0,1,0,0,1,0,Quận Bình Thạnh,4,10.812271,106.7040393,4.128798019662786,4.8,0,0.5454545454545454
Xô Viết Nghệ Tĩnh,5.8,35.0,1,1,0,0,0,0,0,1,0,0,1,Quận Bình Thạnh,4,10.812271,106.7040393,4.128798019662786,4.8,0,0.36363636363636365
Trần Não,4.3,25.0,1,0,0,1,1,0,1,0,0,1,0,Quận 2,4,10.7912168,106.7619557,7.032141129098322,4.2,1,0.45454545454545453
Huỳnh Văn Nghệ,3.5,25.0,1,0,1,0,1,0,0,1,0,0,0,Quận Tân Bình,4,10.8030931,106.6523519,6.012418782951292,4.0,0,0.36363636363636365
Phưường,6.5,30.0,0,0,0,0,1,0,0,0,0,1,0,Quận Tân Bình,4,10.8030931,106.6523519,6.012418782951292,4.0,0,0.18181818181818182
Phan Xích Long,5.6,42.0,0,0,0,0,0,0,0,0,0,0,0,Quận Phú Nhuận,4,10.8010601,106.6798946,3.5762603391364025,4.5,0,0.0
Số 11,3.1,18.0,1,0,0,0,1,0,0,0,1,0,0,Thủ Đức,4,10.8510238,106.7548953,10.35199028747128,3.0,0,0.2727272727272727
Trương Văn Thành,3.7,25.0,1,0,0,0,1,0,0,0,0,0,0,Quận 9,4,10.8441928,106.7791529,11.574703424951835,3.3,0,0.18181818181818182
Làng Tăng Phú,3.4,20.0,1,0,0,1,0,0,0,0,0,1,0,Quận 9,4,10.8441928,106.7791529,11.574703424951835,3.3,0,0.2727272727272727
Số 7,3.3,21.0,1,0,0,0,1,0,0,0,0,1,0,Thủ Đức,4,10.8510238,106.7548953,10.35199028747128,3.0,0,0.2727272727272727
Trần Đình Xu,5.0,29.0,0,1,0,0,1,0,0,1,0,1,0,Quận 1,4,10.7753939,106.6996249,0.0,5.0,0,0.36363636363636365
Kha Vạn Cân,3.7,25.0,1,0,0,0,0,0,0,0,0,0,0,Thủ Đức,4,10.8510238,106.7548953,10.35199028747128,3.0,1,0.09090909090909091
Nguyễn Hữu Cảnh,5.3,28.0,0,0,0,0,0,0,0,0,0,1,1,Quận Bình Thạnh,4,10.812271,106.7040393,4.128798019662786,4.8,0,0.18181818181818182
Võ Duy Ninh,5.5,35.0,0,0,0,0,0,0,0,0,0,0,0,Quận Bình Thạnh,3,10.812271,106.7040393,4.128798019662786,4.8,0,0.0
Nguyễn Hữu Cảnh,5.0,40.0,0,0,0,0,0,0,0,0,1,0,0,Quận Bình Thạnh,3,10.812271,106.7040393,4.128798019662786,4.8,0,0.09090909090909091
Bến Vân Đồn,2.0,12.0,0,0,0,0,0,0,0,0,0,0,0,Quận 4,4,10.7607538,106.7070798,1.8202310306755016,3.5,0,0.0
Tô Ký,3.3,30.0,1,0,1,0,0,0,0,0,0,1,1,Huyện Hóc Môn,4,10.8777329,106.5760523,13.961071149624273,2.3,0,0.36363636363636365
Cộng Hòa,3.2,20.0,1,1,1,0,1,0,1,0,0,0,1,Quận Tân Bình,4,10.8030931,106.6523519,6.012418782951292,4.0,0,0.5454545454545454
Hoàng Diệu,3.5,30.0,0,0,0,1,0,0,0,0,1,0,0,Thủ Đức,4,10.8510238,106.7548953,10.35199028747128,3.0,1,0.18181818181818182
Phú Mỹ,3.4,15.0,1,1,0,0,0,0,1,0,0,1,0,Quận Bình Thạnh,4,10.812271,106.7040393,4.128798019662786,4.8,0,0.36363636363636365
Quang Trung,4.5,30.0,1,1,1,0,1,0,1,0,0,1,0,Quận Gò Vấp,4,10.8352617,106.6740588,7.218946055948861,3.6,0,0.5454545454545454
Bình Quới,4.9,30.0,0,0,0,0,0,0,0,0,1,0,1,Quận Bình Thạnh,4,10.812271,106.7040393,4.128798019662786,4.8,0,0.18181818181818182
Cách Mạng Tháng Tám,4.7,30.0,0,1,1,0,1,0,1,0,0,0,0,Quận 10,4,10.7725282,106.6682021,3.4472229926353735,4.5,0,0.36363636363636365
Nguyễn Thái Sơn,2.5,30.0,1,0,0,0,1,0,0,0,0,1,0,Quận Gò Vấp,4,10.8352617,106.6740588,7.218946055948861,3.6,0,0.2727272727272727
Nguyễn Kiệm,2.7,20.0,0,0,0,0,1,0,0,0,0,0,0,Quận Gò Vấp,4,10.8352617,106.6740588,7.218946055948861,3.6,0,0.09090909090909091
Đặng Thuỳ Trâm,4.1,18.0,0,0,1,0,0,0,0,0,0,0,0,Quận Bình Thạnh,4,10.812271,106.7040393,4.128798019662786,4.8,0,0.09090909090909091
Cống Quỳnh,7.0,33.0,0,0,0,0,0,0,0,0,0,0,0,Quận 1,4,10.7753939,106.6996249,0.0,5.0,0,0.0
Số,3.6,27.0,1,1,0,0,1,0,0,0,0,1,0,Quận Bình Tân,4,10.7704159,106.5995401,10.946786715251639,3.0,0,0.36363636363636365
Hồ Văn Huê,2.3,12.0,0,0,0,0,0,0,0,0,0,0,0,Quận Phú Nhuận,4,10.8010601,106.6798946,3.5762603391364025,4.5,0,0.0
Lê Văn Sỹ,5.0,25.0,1,1,0,0,1,1,1,0,0,1,0,Quận 3,4,10.7788914,106.6869967,1.4331987175457273,4.5,0,0.5454545454545454
Bùi Đình Túy,4.8,25.0,0,0,0,0,0,0,0,0,0,0,1,Quận Bình Thạnh,4,10.812271,106.7040393,4.128798019662786,4.8,0,0.09090909090909091
Phan Huy Thực,4.8,30.0,1,0,0,0,0,0,0,0,0,0,0,Quận 7,4,10.7375669,106.7296597,5.3345166839116684,4.0,0,0.09090909090909091
Nơ Trang Long,5.3,28.0,0,0,1,0,1,0,0,0,0,0,0,Quận Bình Thạnh,4,10.812271,106.7040393,4.128798019662786,4.8,0,0.18181818181818182
Cô Bắc,5.5,30.0,0,0,0,0,0,0,0,1,0,0,0,Quận Phú Nhuận,4,10.8010601,106.6798946,3.5762603391364025,4.5,0,0.09090909090909091
Chu Văn An,5.5,30.0,0,0,0,0,0,0,0,0,1,1,1,Quận Bình Thạnh,4,10.812271,106.7040393,4.128798019662786,4.8,0,0.2727272727272727
Trường Chinh,3.8,28.0,1,1,0,0,1,0,1,0,1,1,0,Quận 12,4,10.8612653,106.6642083,10.30222218105053,3.0,0,0.5454545454545454
Thoại Ngọc Hầu,3.1,30.0,0,0,0,0,0,0,0,0,1,1,0,Quận Tân Phú,4,10.7918681,106.6277515,8.06170727164738,3.6,0,0.18181818181818182
Trần Thị Trọng,3.9,25.0,1,1,0,0,1,0,0,0,1,1,0,Quận Tân Bình,4,10.8030931,106.6523519,6.012418782951292,4.0,0,0.45454545454545453
Cao Lỗ,3.5,25.0,0,0,0,0,0,0,0,1,0,1,0,Quận 8,4,10.7211158,106.6292079,9.777699913085529,3.8,0,0.18181818181818182
Tạ Quang Bửu,3.5,25.0,0,0,0,0,1,0,0,0,0,0,0,Quận 8,4,10.7211158,106.6292079,9.777699913085529,3.8,0,0.09090909090909091
